 BARRAS;PRODUCTO;RUBRO;COSTO
7790520000330;RAID ESPIRALES VERDE 4x12x4;INSECTICIDAS RAID / OFF;2.098
7790520000378;FUYI ESP VERDE EST 4x12x4;INSECTICIDAS FUYI;2.414
7790520155246;MM ANTIG  COCINA D PACK x 500 ;LIMPIADORES;4.221
7790520988492;GLADE PASTILLA INODOROS BRISA-PINO;4.684
7790520988515;GLADE PASTILLA INODOROS M DE CAMPO;4.684
7790520987600;GLADE PASTILLA INODOROS LAVANDA;4.684
7790520002013;BRISHINE x  250 CREMA;CUIDADO DE MUEBLES;4.953
7790520982278;KLARO REPUESTO DOY PACK x 500;CUIDADO DE TELAS;5.720
7790520987112;GLADE CANASTA P/ INOD REP 4 FRAG;CUIDADO DE BA•OS;6.030
7790520000347;RAID ESPIRALES VERDE x 12;INSECTICIDAS RAID / OFF;6.325
7799197300000;OFF CREMA x 60;INSECTICIDAS RAID / OFF;6.418
7790520989604;M MUS ADHESIVO 30 gr MARINA;6.654
7790520987891;M MUS ADHESIVO 30 gr LAVANDA;6.654
7790520000392;FUYI ESP LAVANDA x 12;INSECTICIDAS FUYI;7.040
7790520987457;LYSOFORM .x 450 D PACK LAVANDA;7.203
7790520000385;FUYI ESPIRALES VERDE x 12;INSECTICIDAS FUYI;7.268
7790520000354;RAID ESPIRALES COUNTRY FRESH x 12 ;INSECTICIDAS RAID / OFF;7.448
7790520155047;MM MULTIUSO D PACK x 500;LIMPIADORES;7.501
7790520989086;MM MULTIUSO D PACK x 500 F ROJOS;7.512
7790520987105;GLADE CANASTA P/ INOD FULL 4 FRAG;CUIDADO DE BA•OS;7.622
7790520986481;LYSOFORM  x 450 D PACK ORIGINAL;LIMPIADORES;7.646
7790520986504;LYSOFORM .x 450 D PACK BEBE;LIMPIADORES;7.646
7790520986542;LYSOFORM  x 450 D PACK CITRICA;LIMPIADORES;7.646
7790520987464;LYSOFORM  x 450 D PACK  A MONTA•A;7.646
7790520986139;GLADE TOQUE REP. SPA;CUIDADO DE AIRE;8.021
7790520552501;MM ANTIG. COCINA  REPUESTO x 500;LIMPIADORES;8.063
7790520005595;GLADE X 360 AERO TENTA MORAS;8.250
7790520005588;GLADE X 360 AERO BOSQUE ENCANTA;8.250
